What color of hat is being worn by characters in both the Jilt - Weir Collection and the artwork Prince Tassilo Rides to Hunting?	MM	40
Can wood and metal elements be seen on the exterior of the Hana Shizuku, Aoyama shop?	MM	64
What color of marble is used for the sculptures at the Paris Exposition-Grand Art Palace, Entrance and the main entrance of the Exposition Universal in 1900 in Paris?	MM	40
Can you buy a slice of pizza within the immediate vicinity of Village Quick News?	MM	64
What color of marble was used in the sculpted work "David" done  by Michelangelo (between 1501-1504)?	MM	40
Can you buy both pineapples and dates at the Chandni Chowk?	MM	64
What color of marks at the Fresh Co store encourage social distancing?	MM	40
Can you crack the joints of Knuckles the Echidna?	Text	64
What color of olive goes in Moroccan Tagine?	MM	40
Can you drive on and drive below the Mid-Hudson Bridge?	MM	64
What color of pants were two members of Memphis May Fire putting on when they performed at the With Full Force Festival, July 2014?	MM	40
Can you find Baris near the city of Çanakkale in Turkey?	Text	64
What color of precious stones are embedded in the late 19th-early 20th Century - Charka (Drinking Vessel)  found in the Cleveland Museum of Art?	MM	40
Can you find a trashcan outside some Subways?	MM	64
What color of seats can you find in the Carioca Arena 2 during the 2016 Summer Olympics wrestling event?	MM	40
Can you find benches and statues at the University of Oklahoma?	MM	64
What color of storefront lettering above the awnings do eroma at the shops on the Uxbridge Road and the storefront at Select & Save, North End Road, Fulham, London share?	MM	40
Can you find both the rufous-bellied thrush and red-tailed ant thrush in east and southeast Brazil?	Text	64
What color of streetcars once traveled through Campus Martius in Detroit?	MM	40
Can you find multiple cities with high rises in Hong Kong that are situated next to a body of water?	MM	64
What color of trousers is the Team USA at 2010 Winter Olympics opening ceremony wearing?	MM	40
Can you find the highest expanse of woodland on the slopes of the Himalayas in the Northeastern Himalayan subalpine conifer forest?	Text	64
What color on the Iceland national soccer jersey is not on the Iranian one?	MM	40
Can you fit more luggage into the rear of the Cadillac Escalade 6.2 V8 Sport Luxury or the Maserati 3200GT?	MM	64
What color on the Pandora ad on the wall outside the Dot Baires Shopping mall in Saavedra, Buenos Aires is the same color as the top of the Noshiro Shopping Center?	MM	40
Can you get a burger and fries at the Mirage casino?	MM	64
What color on the ceiling of Beijing Daxing International Airport is the same as the color used to illuminate signs above Qianmen, Beijing ?	MM	40
Can you get produce at Borough market?	MM	64
What color on the platform at 8th Avenue Sea Beach station warns passengers where the edge of the platform ends?	MM	40
Can you not see the Washington monument from the parking lot of the African-American History Museum in Washington DC?	MM	64
What color on the roof of The Malaysia Pavillion at the 2010 Shanghai Expo was also the primary color of the flag closest to the glass side of The Italy Pavillion?	MM	40
Can you parallel park in front of 121 Middle Street or 83 Commercial Street in Portland, ME?	MM	65
What color on their body do both the Anoplius viaticus and the Anoplius americanus have?	Text	61
Can you park along the curb on Main Street in Virginia City and Main Street in Park City, Utah?	MM	64
What color outlines Carol Burnett's star on the Hollywood Walk of Fame?	MM	40
Can you park along the curb on West Main Street in downtown New Britain, Connecticut?	MM	64
What color outlines the 9 on the winning car of the 1957 and 1958 Indianapolis 500?	MM	40
Can you park in front of the Ottawa Civic Centre and the DCU Center Convention Center?	MM	64
What color paint is painted on the Temple bar in dublin?	MM	40
Can you park on both sides of the street at the main branch of the Indianapolis-Marion County Public Library or just on one side?	MM	64
What color paint job do the car frames of Alfa Romeo Giulia QV 2015 pre-series and the 2007 Cadillac Escalade share?	MM	40
Can you park on the street directly outside of Arnold Bennett's former house in London?	MM	64
What color pants did both Estonia and Ukraine wear when entering the 2010 Olympics opening ceremony?	MM	40
Can you park on the street in front of the Lake Placid Olympic Center?	MM	64
What color pants did the silver medalist at the Taekwondo +80kg awarding ceremony at the 2016 Summer Olympics wear?	MM	40
Can you park on the streets in both Downtown Louisburg, Kansas and Burlington, WA?	MM	64
What color pattern is found on the crown of a Crowned Lapwing?	MM	40
Can you park within walking distance of the Crystal Cathedral in Garden Grove, CA?	MM	64
What color pendant flags decorated the Amani stadium for the Parades that marked the 40th anniversary of Zanzibar's 1964 revolution?	MM	40
Can you park your car on Thompson Street in SoHo, New York City?	MM	64
What color plants are in front of the Virginia Tech Torgersen Hall Bridge?	MM	49
Can you purchase food outside both the Mexico Pavilion at Expo 67 in Montreal and the Expo 2000 Venezuela?	MM	64
What color plumes do the  Presidential Guard Battalion, Brazil  have in their hats?	MM	40
Can you purchase orange juice and bottled water at Chelsea Market?	MM	64
What color plumes do the French Republican Guard wear in their hats during the Military parade for Bastille Day?	MM	40
Can you ride a Segway in the brick section of the Old Town square in Prague?	MM	64
What color pocket square did Edge wear when he was inducted into the WWE Hall of Fame?	MM	40
Can you ride a pedicab on Berwick Street in Soho, London?	MM	64
What color railings are on the escalators in the  M%M's store in New York City?	MM	40
Can you see Bally's from the vegas eifel tower?	MM	64
What color reflects off the upper part of the Mercury Tower in Moscow when the sun hits it?	MM	40
Can you see Del Campo Peak and Gothic Peak from Lake Stevens, WA?	MM	64
What color ribbon lines the path at the 2018 New York Mini 10K?	MM	40
Can you see Disney's Soda Fountain and Studio store from the roof of the Kodiak Theatre?	MM	64
What color ribbon was cut during the grand opening of the Tapatio Springs Resort in Boerne, Texas in 2011?	MM	40
Can you see Leonardo da Vinci's bald head in both the Reproduction of woodcut by E. Lenci and the Leonardo da Vinci Line engraving by C. Warren?	MM	64
What color ribbons were awarded at the 2010 Special Olympics?	MM	40
Can you see a Space Shuttle and a Lunar Module in the Kennedy Space Center in Cape Canaveral, Florida?	MM	64
What color ribbons were worn by UNC society members that is a color not found in the State Colors bill from North Carolina in 1945?	Text	40
Can you see a body of water looking down from CN-Tower Skypod?	MM	64
What color ring is under the Valve keys on a brass wind instrument?	MM	40
Can you see a large replica of the goblet of fire while on line for the goblet of fire dragon challenge ride?	MM	64
What color rings the eye of a Guinea Turaco?	MM	40
Can you see a man's bare chest when he's wearing the Mundu Dhothi Veshti Kerala Style clothing?	MM	64
What color robe are the women wearing in both Raphael's Holy Family with the Lamb and Anton Raphael Mengs' The Holy Family with the Infant St John the Baptist?	MM	40
Can you see advertisements for 7-11 and travel companies in Bangkok at night?	MM	64
What color robe does the statue of Our Lady of Sorrows in Santo wear?	MM	40
Can you see buildings reflected in the water during the day and at night in Rochester, MN?	MM	64
What color robes cover the men in both Master of the Rotterdam's Saint John on Patmos and Crayer's St John on Patmos?	MM	40
Can you see downtown Boston from the Charlesgate Yacht club?	MM	64
What color robes do both angels wear in the Guardian Angel German postcard from 1900 and the Kneeling Angel painting by Bernardo di Stefano Rosselli?	MM	40
Can you see into storefronts in Times Square?	MM	64
What color roof does the CUHK round pavilion have?	MM	40
Can you see skyscrapers from Mount Auburn Cemetery?	MM	64
What color roof is most frequently encountered in the city of Prague?	MM	40
Can you see skyscrapers from the Jay Pritzker Pavilion in Chicago?	MM	64
What color roof tiles are on the castle at the Lotte World theme park in Seoul, South Korea?	MM	40
Can you see the Back Bay skyline from the Longfellow bridge?	MM	64
What color roofing does Christ Church Cathedral in Montreal have?	MM	40
Can you see the Boston skyline from the Charles River Basin?	MM	64
What color roofs do the homes on King Edward Point on South Georgia have?	MM	40
Can you see the Boston skyline from the grand junction bridge?	MM	64
What color roofs were on the buildings at the Sochi Olympic Park?	MM	40
Can you see the Chicago skyline from the Adler Planetarium Sundial?	MM	64
What color runs along the spine of the Cetoscarus bicolor?	MM	40
Can you see the Cosmopolitan of Las Vegas from the Aria Resort and Casino?	MM	64
What color sash did participants in the vehicle at the Military parade in Baku on an Army Day wear?	MM	40
Can you see the Jefferson Memorial and the Washington Monument at the same time?	MM	64
What color scarf did Arnold Schwarzenegger wear when carrying the torch in the 2010 Winter Olympics?	MM	40
Can you see the Mirage hotel from the Las Vegas Strip?	MM	64
What color scarf is the man depicted in Jacques-Louis David-Portrait of the Artist wearing?	MM	40
